"category","name","label","label2","address","postal_code","country","latitude","longitude"
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.390279518,103.7535258
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.274451894,103.830392
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.315009629,103.7871932
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.278981084,103.8247375
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.302406275,103.7941942
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.294683784,103.798636
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.341451791,103.7792991
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.277981175,103.826125
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.28102845,103.8174521
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.317745503,103.7850261
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.407250771,103.7548612
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.305131898,103.7927013
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.288746709,103.7990875
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.399361552,103.7524546
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.33668761,103.7810757
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.342165303,103.7794782
"PARKS","Dairy Farm Nature Park","RESERVES","NRNP12",NA,NA,"Singapore",1.360463703,103.7729573
"PARKS","Dairy Farm Nature Park","RESERVES","NRNP12",NA,NA,"Singapore",1.363145303,103.7794023
"PARKS","LENTOR GROVE PG","RESERVES","NS513",NA,NA,"Singapore",1.386384692,103.8383407
"PARKS","LENTOR RD PG","RESERVES","NS514",NA,NA,"Singapore",1.388311197,103.8375769
"PARKS","Beting Bronok","RESERVES","NRNP24",NA,NA,"Singapore",1.436997406,104.0471814
"PARKS","Sungei Buloh Wetland Reserve","RESERVES","NRNP02",NA,NA,"Singapore",1.446380249,103.7245201
"PARKS","Kranji Marshes","RESERVES","NRNP29",NA,NA,"Singapore",1.419110534,103.7292559
"PARKS","Kranji Reservoir Park A","RESERVES","NRNP32",NA,NA,"Singapore",1.438094134,103.7428632
"PARKS","Kranji Reservoir Park A","RESERVES","NRNP32",NA,NA,"Singapore",1.439016332,103.7426572
"PARKS","Kranji Reservoir Park A","RESERVES","NRNP32",NA,NA,"Singapore",1.438715027,103.7425519
"PARKS","Bukit Batok Nature Park","RESERVES","NRNP17",NA,NA,"Singapore",1.350140111,103.7641972
"PARKS","YISHUN NEIGHBOURHOOD PK","RESERVES","NS517",NA,NA,"Singapore",1.437741804,103.8351673
"PARKS","PLATINA RD PG","RESERVES","NS518",NA,NA,"Singapore",1.427562044,103.8261141
"PARKS","GOODLINK PK PG","RESERVES","NS519",NA,NA,"Singapore",1.427297013,103.825338
"PARKS","SPRINGLEAF GARDEN PG","RESERVES","NS520",NA,NA,"Singapore",1.398046405,103.8223314
"PARKS","TOA PAYOH TOWN PK","RESERVES","ST500",NA,NA,"Singapore",1.330551902,103.8479143
"PARKS","SIGLAP LINEAR PK (JLN B'WAN-UPP EC RD)","RESERVES","EK517",NA,NA,"Singapore",1.314571068,103.9273345
"PARKS","SIGLAP LINEAR PK (JLN B'WAN-UPP EC RD)","RESERVES","EK517",NA,NA,"Singapore",1.317383785,103.9260203
"PARKS","SIGLAP LINEAR PK (JLN B'WAN-UPP EC RD)","RESERVES","EK517",NA,NA,"Singapore",1.319930655,103.9248377
"PARKS","SIGLAP LINEAR PK (JLN B'WAN-UPP EC RD)","RESERVES","EK517",NA,NA,"Singapore",1.321307504,103.9241989
"PARKS","Chu Yen Playground","RESERVES","WB529",NA,NA,"Singapore",1.358640518,103.7589728
"PARKS","Jalan Dermawan Playground","RESERVES","WB534",NA,NA,"Singapore",1.360636828,103.758613
"PARKS","BUTTERFLY AVE PG","RESERVES","NP540",NA,NA,"Singapore",1.334470537,103.8773555
"PARKS","SUN PLAZA PK","RESERVES","ET503",NA,NA,"Singapore",1.358885489,103.9437164
"PARKS","TANAH MERAH PG","RESERVES","EC505",NA,NA,"Singapore",1.328941403,103.9469422
"PARKS","MARIAM WALK PG","RESERVES","EC506",NA,NA,"Singapore",1.359539776,103.9685444
"PARKS","MARIAM WAY PG","RESERVES","EC521",NA,NA,"Singapore",1.361964413,103.9661901
"PARKS","BEDOK TERRACE PG","RESERVES","EC522",NA,NA,"Singapore",1.32554548,103.9474836
"PARKS","KEW DR PG","RESERVES","EC523",NA,NA,"Singapore",1.32075089,103.9517516
"PARKS","MOUNT EMILY PK","RESERVES","ST522",NA,NA,"Singapore",1.304450827,103.8476394
"PARKS","ANN SIANG HILL PK","RESERVES","SO519",NA,NA,"Singapore",1.280792575,103.8462693
